PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
PULP AND WASTE PAPER,KGS,U K,42030,0.03
PULP AND WASTE PAPER,KGS,U S A,217552593,183.53
OPTICAL ITEMS (INCL.LENS ETC),NA,AUSTRALIA,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),NA,AUSTRIA,NA,0.35
OPTICAL ITEMS (INCL.LENS ETC),NA,BANGLADESH PR,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NA,BELARUS,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,BELGIUM,NA,1.45
OPTICAL ITEMS (INCL.LENS ETC),NA,BENIN,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,BRAZIL,NA,1.2
OPTICAL ITEMS (INCL.LENS ETC),NA,BULGARIA,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,CAMBODIA,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,CANADA,NA,0.71
OPTICAL ITEMS (INCL.LENS ETC),NA,CAYMAN IS,NA,0.36
OPTICAL ITEMS (INCL.LENS ETC),NA,CHILE,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,CHINA P RP,NA,296.79
OPTICAL ITEMS (INCL.LENS ETC),NA,COSTA RICA,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,CZECH REPUBLIC,NA,0.51
OPTICAL ITEMS (INCL.LENS ETC),NA,DENMARK,NA,3.03
OPTICAL ITEMS (INCL.LENS ETC),NA,ESTONIA,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),NA,FINLAND,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),NA,FRANCE,NA,8.53
OPTICAL ITEMS (INCL.LENS ETC),NA,GERMANY,NA,12
OPTICAL ITEMS (INCL.LENS ETC),NA,HONG KONG,NA,2.7
OPTICAL ITEMS (INCL.LENS ETC),NA,HUNGARY,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),NA,INDONESIA,NA,4.49
OPTICAL ITEMS (INCL.LENS ETC),NA,IRELAND,NA,10.89
OPTICAL ITEMS (INCL.LENS ETC),NA,ISRAEL,NA,2.01
OPTICAL ITEMS (INCL.LENS ETC),NA,ITALY,NA,18.29
OPTICAL ITEMS (INCL.LENS ETC),NA,JAPAN,NA,42.98
OPTICAL ITEMS (INCL.LENS ETC),NA,KOREA DP RP,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),NA,KOREA RP,NA,6.29
OPTICAL ITEMS (INCL.LENS ETC),NA,LAO PD RP,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,LATVIA,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),NA,LIECHTENSTEIN,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),NA,LITHUANIA,NA,0.12
OPTICAL ITEMS (INCL.LENS ETC),NA,MALAYSIA,NA,5.23
OPTICAL ITEMS (INCL.LENS ETC),NA,MALDIVES,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,MAURITIUS,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,MEXICO,NA,3.83
OPTICAL ITEMS (INCL.LENS ETC),NA,MONACO,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,MONTENEGRO,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,MOROCCO,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),NA,MYANMAR,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,NETHERLAND,NA,0.25
OPTICAL ITEMS (INCL.LENS ETC),NA,NETHERLANDANTIL,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,NEW ZEALAND,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,NORWAY,NA,0.06
OPTICAL ITEMS (INCL.LENS ETC),NA,PHILIPPINES,NA,9.96
OPTICAL ITEMS (INCL.LENS ETC),NA,POLAND,NA,0.17
OPTICAL ITEMS (INCL.LENS ETC),NA,PORTUGAL,NA,0.25
OPTICAL ITEMS (INCL.LENS ETC),NA,PUERTO RICO,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,ROMANIA,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,RUSSIA,NA,0.24
OPTICAL ITEMS (INCL.LENS ETC),NA,SINGAPORE,NA,4.25
OPTICAL ITEMS (INCL.LENS ETC),NA,SLOVAK REP,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NA,SLOVENIA,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NA,SOUTH AFRICA,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NA,SPAIN,NA,0.37
OPTICAL ITEMS (INCL.LENS ETC),NA,SRI LANKA DSR,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,SWAZILAND,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,SWEDEN,NA,0.24
OPTICAL ITEMS (INCL.LENS ETC),NA,SWITZERLAND,NA,0.63
OPTICAL ITEMS (INCL.LENS ETC),NA,TAIWAN,NA,8.91
OPTICAL ITEMS (INCL.LENS ETC),NA,THAILAND,NA,23.51
OPTICAL ITEMS (INCL.LENS ETC),NA,TUNISIA,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NA,TURKEY,NA,0.16
OPTICAL ITEMS (INCL.LENS ETC),NA,U ARAB EMTS,NA,1.68
OPTICAL ITEMS (INCL.LENS ETC),NA,U K,NA,5.66
OPTICAL ITEMS (INCL.LENS ETC),NA,U S A,NA,26.08
OPTICAL ITEMS (INCL.LENS ETC),NA,UKRAINE,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NA,UNSPECIFIED,NA,0.74
OPTICAL ITEMS (INCL.LENS ETC),NA,VIETNAM SOC REP,NA,87.51
"HUMAN HAIR, PRODUCTS THEREO",KGS,AUSTRIA,1,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,BANGLADESH PR,927,0.04
"HUMAN HAIR, PRODUCTS THEREO",KGS,BELGIUM,481,0.02
"HUMAN HAIR, PRODUCTS THEREO",KGS,CANADA,716,0.11
"HUMAN HAIR, PRODUCTS THEREO",KGS,CHINA P RP,112876,2.17
"HUMAN HAIR, PRODUCTS THEREO",KGS,DENMARK,3,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,GERMANY,715,0.05
"HUMAN HAIR, PRODUCTS THEREO",KGS,HONG KONG,5980,0.06
"HUMAN HAIR, PRODUCTS THEREO",KGS,INDONESIA,8585,0.22
"HUMAN HAIR, PRODUCTS THEREO",KGS,IRELAND,5,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,ISRAEL,136,0.08
"HUMAN HAIR, PRODUCTS THEREO",KGS,ITALY,3103,0.04
"HUMAN HAIR, PRODUCTS THEREO",KGS,JAPAN,15,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,KOREA RP,100,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,MYANMAR,350,0.03
"HUMAN HAIR, PRODUCTS THEREO",KGS,NETHERLAND,9,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,NEW ZEALAND,1,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,NIGERIA,37,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,POLAND,96,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,ROMANIA,1723,0.2
"HUMAN HAIR, PRODUCTS THEREO",KGS,SINGAPORE,8307,1.79
"HUMAN HAIR, PRODUCTS THEREO",KGS,SWITZERLAND,10,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,TAIWAN,10,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,THAILAND,125,0
"HUMAN HAIR, PRODUCTS THEREO",KGS,U K,185,0.07
"HUMAN HAIR, PRODUCTS THEREO",KGS,U S A,587,0.15
"HUMAN HAIR, PRODUCTS THEREO",KGS,UNSPECIFIED,1768,0.13
MOULDED AND EXTRUDED GOODS,NA,AFGHANISTAN,NA,0
MOULDED AND EXTRUDED GOODS,NA,ALGERIA,NA,0
MOULDED AND EXTRUDED GOODS,NA,ANGOLA,NA,0
MOULDED AND EXTRUDED GOODS,NA,ARGENTINA,NA,0
MOULDED AND EXTRUDED GOODS,NA,AUSTRALIA,NA,4.31
MOULDED AND EXTRUDED GOODS,NA,AUSTRIA,NA,6.05
MOULDED AND EXTRUDED GOODS,NA,BAHARAIN IS,NA,0.03
MOULDED AND EXTRUDED GOODS,NA,BANGLADESH PR,NA,6.32
MOULDED AND EXTRUDED GOODS,NA,BELARUS,NA,0.46
MOULDED AND EXTRUDED GOODS,NA,BELGIUM,NA,11.09
MOULDED AND EXTRUDED GOODS,NA,BELIZE,NA,0
MOULDED AND EXTRUDED GOODS,NA,BENIN,NA,0
MOULDED AND EXTRUDED GOODS,NA,BHUTAN,NA,0.34
MOULDED AND EXTRUDED GOODS,NA,BOSNIA-HRZGOVIN,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,BOTSWANA,NA,0
MOULDED AND EXTRUDED GOODS,NA,BRAZIL,NA,2.48
MOULDED AND EXTRUDED GOODS,NA,BRUNEI,NA,0
MOULDED AND EXTRUDED GOODS,NA,BULGARIA,NA,0.4
MOULDED AND EXTRUDED GOODS,NA,CAMBODIA,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,CANADA,NA,3.28
MOULDED AND EXTRUDED GOODS,NA,CAYMAN IS,NA,0
MOULDED AND EXTRUDED GOODS,NA,CHILE,NA,0.04
MOULDED AND EXTRUDED GOODS,NA,CHINA P RP,NA,607.32
MOULDED AND EXTRUDED GOODS,NA,COLOMBIA,NA,0.04
MOULDED AND EXTRUDED GOODS,NA,CONGO P REP,NA,0
MOULDED AND EXTRUDED GOODS,NA,COSTA RICA,NA,0.29
MOULDED AND EXTRUDED GOODS,NA,CROATIA,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,CYPRUS,NA,0
MOULDED AND EXTRUDED GOODS,NA,CZECH REPUBLIC,NA,7.93
MOULDED AND EXTRUDED GOODS,NA,DENMARK,NA,6.5
MOULDED AND EXTRUDED GOODS,NA,DOMINIC REP,NA,0
MOULDED AND EXTRUDED GOODS,NA,ECUADOR,NA,0.05
MOULDED AND EXTRUDED GOODS,NA,EGYPT A RP,NA,0.27
MOULDED AND EXTRUDED GOODS,NA,EL SALVADOR,NA,0
MOULDED AND EXTRUDED GOODS,NA,ESTONIA,NA,0.1
MOULDED AND EXTRUDED GOODS,NA,ETHIOPIA,NA,0
MOULDED AND EXTRUDED GOODS,NA,FINLAND,NA,4.45
MOULDED AND EXTRUDED GOODS,NA,FR GUIANA,NA,0
MOULDED AND EXTRUDED GOODS,NA,FRANCE,NA,34.31
MOULDED AND EXTRUDED GOODS,NA,GABON,NA,0
MOULDED AND EXTRUDED GOODS,NA,GEORGIA,NA,0.05
MOULDED AND EXTRUDED GOODS,NA,GERMANY,NA,122.12
MOULDED AND EXTRUDED GOODS,NA,GREECE,NA,0.17
MOULDED AND EXTRUDED GOODS,NA,HONDURAS,NA,0.15
MOULDED AND EXTRUDED GOODS,NA,HONG KONG,NA,33.51
MOULDED AND EXTRUDED GOODS,NA,HUNGARY,NA,4.85
MOULDED AND EXTRUDED GOODS,NA,INDONESIA,NA,5.02
MOULDED AND EXTRUDED GOODS,NA,IRAN,NA,0.04
MOULDED AND EXTRUDED GOODS,NA,IRELAND,NA,6.79
MOULDED AND EXTRUDED GOODS,NA,ISRAEL,NA,6.36
MOULDED AND EXTRUDED GOODS,NA,ITALY,NA,53.86
MOULDED AND EXTRUDED GOODS,NA,JAPAN,NA,62.02
MOULDED AND EXTRUDED GOODS,NA,JORDAN,NA,0.06
MOULDED AND EXTRUDED GOODS,NA,KAZAKHSTAN,NA,0
MOULDED AND EXTRUDED GOODS,NA,KENYA,NA,0
MOULDED AND EXTRUDED GOODS,NA,KOREA DP RP,NA,0.11
MOULDED AND EXTRUDED GOODS,NA,KOREA RP,NA,92.85
MOULDED AND EXTRUDED GOODS,NA,KUWAIT,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,LATVIA,NA,0.14
MOULDED AND EXTRUDED GOODS,NA,LEBANON,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,LIECHTENSTEIN,NA,0
MOULDED AND EXTRUDED GOODS,NA,LITHUANIA,NA,0.02
MOULDED AND EXTRUDED GOODS,NA,LUXEMBOURG,NA,0.29
MOULDED AND EXTRUDED GOODS,NA,MACEDONIA,NA,0
MOULDED AND EXTRUDED GOODS,NA,MALAWI,NA,0
MOULDED AND EXTRUDED GOODS,NA,MALAYSIA,NA,8.8
MOULDED AND EXTRUDED GOODS,NA,MALDIVES,NA,0
MOULDED AND EXTRUDED GOODS,NA,MALTA,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,MAURITANIA,NA,0
MOULDED AND EXTRUDED GOODS,NA,MAURITIUS,NA,0.1
MOULDED AND EXTRUDED GOODS,NA,MEXICO,NA,3.29
MOULDED AND EXTRUDED GOODS,NA,MONACO,NA,0.77
MOULDED AND EXTRUDED GOODS,NA,MOROCCO,NA,0.15
MOULDED AND EXTRUDED GOODS,NA,MOZAMBIQUE,NA,0
MOULDED AND EXTRUDED GOODS,NA,MYANMAR,NA,0
MOULDED AND EXTRUDED GOODS,NA,NEPAL,NA,31.75
MOULDED AND EXTRUDED GOODS,NA,NETHERLAND,NA,9.29
MOULDED AND EXTRUDED GOODS,NA,NETHERLANDANTIL,NA,0.14
MOULDED AND EXTRUDED GOODS,NA,NEW ZEALAND,NA,0.22
MOULDED AND EXTRUDED GOODS,NA,NIGER,NA,0
MOULDED AND EXTRUDED GOODS,NA,NIGERIA,NA,0
MOULDED AND EXTRUDED GOODS,NA,NORWAY,NA,0.24
MOULDED AND EXTRUDED GOODS,NA,OMAN,NA,0.41
MOULDED AND EXTRUDED GOODS,NA,PAKISTAN IR,NA,0.05
MOULDED AND EXTRUDED GOODS,NA,PERU,NA,0
MOULDED AND EXTRUDED GOODS,NA,PHILIPPINES,NA,3.24
MOULDED AND EXTRUDED GOODS,NA,POLAND,NA,3.6
MOULDED AND EXTRUDED GOODS,NA,PORTUGAL,NA,2.24
MOULDED AND EXTRUDED GOODS,NA,PUERTO RICO,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,QATAR,NA,0.16
MOULDED AND EXTRUDED GOODS,NA,REUNION,NA,0
MOULDED AND EXTRUDED GOODS,NA,ROMANIA,NA,0.61
MOULDED AND EXTRUDED GOODS,NA,RUSSIA,NA,0.3
MOULDED AND EXTRUDED GOODS,NA,RWANDA,NA,0
MOULDED AND EXTRUDED GOODS,NA,SAN MARINO,NA,0.02
MOULDED AND EXTRUDED GOODS,NA,SAUDI ARAB,NA,1.53
MOULDED AND EXTRUDED GOODS,NA,SERBIA,NA,1.02
MOULDED AND EXTRUDED GOODS,NA,SEYCHELLES,NA,0
MOULDED AND EXTRUDED GOODS,NA,SIERRA LEONE,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,SINGAPORE,NA,12.23
MOULDED AND EXTRUDED GOODS,NA,SLOVAK REP,NA,0.42
MOULDED AND EXTRUDED GOODS,NA,SLOVENIA,NA,2.56
MOULDED AND EXTRUDED GOODS,NA,SOUTH AFRICA,NA,0.14
MOULDED AND EXTRUDED GOODS,NA,SPAIN,NA,9.68
MOULDED AND EXTRUDED GOODS,NA,SRI LANKA DSR,NA,4.9
MOULDED AND EXTRUDED GOODS,NA,ST HELENA,NA,0
MOULDED AND EXTRUDED GOODS,NA,SWAZILAND,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,SWEDEN,NA,6.22
MOULDED AND EXTRUDED GOODS,NA,SWITZERLAND,NA,10.51
MOULDED AND EXTRUDED GOODS,NA,TAIWAN,NA,21
MOULDED AND EXTRUDED GOODS,NA,THAILAND,NA,23.03
MOULDED AND EXTRUDED GOODS,NA,TRINIDAD,NA,0.01
MOULDED AND EXTRUDED GOODS,NA,TUNISIA,NA,0.11
MOULDED AND EXTRUDED GOODS,NA,TURKEY,NA,12.48
MOULDED AND EXTRUDED GOODS,NA,U ARAB EMTS,NA,8.58
MOULDED AND EXTRUDED GOODS,NA,U K,NA,25.01
MOULDED AND EXTRUDED GOODS,NA,U S A,NA,99.71
MOULDED AND EXTRUDED GOODS,NA,UGANDA,NA,0
MOULDED AND EXTRUDED GOODS,NA,UKRAINE,NA,0.06
MOULDED AND EXTRUDED GOODS,NA,UNSPECIFIED,NA,1.17
MOULDED AND EXTRUDED GOODS,NA,URUGUAY,NA,0
MOULDED AND EXTRUDED GOODS,NA,UZBEKISTAN,NA,0.12
MOULDED AND EXTRUDED GOODS,NA,VIETNAM SOC REP,NA,8.68
MOULDED AND EXTRUDED GOODS,NA,ZAMBIA,NA,0
PACKAGING MATERIALS,TON,ALBANIA,0,0
PACKAGING MATERIALS,TON,ANGOLA,0,0
PACKAGING MATERIALS,TON,ARGENTINA,0,0
PACKAGING MATERIALS,TON,AUSTRALIA,24,0.41
PACKAGING MATERIALS,TON,AUSTRIA,46,0.27
PACKAGING MATERIALS,TON,BAHARAIN IS,160,0.32
PACKAGING MATERIALS,TON,BANGLADESH PR,419,1.12
PACKAGING MATERIALS,TON,BELARUS,0,0
PACKAGING MATERIALS,TON,BELGIUM,1432,2.92
PACKAGING MATERIALS,TON,BHUTAN,154,0.23
PACKAGING MATERIALS,TON,BR VIRGN IS,0,0
PACKAGING MATERIALS,TON,BRAZIL,71,0.86
PACKAGING MATERIALS,TON,BULGARIA,37,0.24
PACKAGING MATERIALS,TON,CAMBODIA,0,0
PACKAGING MATERIALS,TON,CAMEROON,0,0
PACKAGING MATERIALS,TON,CANADA,187,1.02
PACKAGING MATERIALS,TON,CHILE,2,0.02
PACKAGING MATERIALS,TON,CHINA P RP,15287,80.55
PACKAGING MATERIALS,TON,COLOMBIA,0,0
PACKAGING MATERIALS,TON,CROATIA,0,0.01
PACKAGING MATERIALS,TON,CZECH REPUBLIC,33,0.34
PACKAGING MATERIALS,TON,DENMARK,129,1.33
PACKAGING MATERIALS,TON,ECUADOR,1,0.01
PACKAGING MATERIALS,TON,EGYPT A RP,45,0.17
PACKAGING MATERIALS,TON,EL SALVADOR,2,0.03
PACKAGING MATERIALS,TON,ESTONIA,0,0
PACKAGING MATERIALS,TON,ETHIOPIA,0,0
PACKAGING MATERIALS,TON,FIJI IS,0,0
PACKAGING MATERIALS,TON,FINLAND,17,0.26
PACKAGING MATERIALS,TON,FRANCE,1902,20.2
PACKAGING MATERIALS,TON,GERMANY,2039,14.77
PACKAGING MATERIALS,TON,GREECE,7,0.02
PACKAGING MATERIALS,TON,HONG KONG,673,6.99
PACKAGING MATERIALS,TON,HUNGARY,154,0.78
PACKAGING MATERIALS,TON,INDONESIA,292,1.92
PACKAGING MATERIALS,TON,IRAN,5,0.03
PACKAGING MATERIALS,TON,IRELAND,293,2.52
PACKAGING MATERIALS,TON,ISRAEL,1079,3.23
PACKAGING MATERIALS,TON,ITALY,3265,16.92
PACKAGING MATERIALS,TON,JAPAN,1599,12.32
PACKAGING MATERIALS,TON,JORDAN,2,0.01
PACKAGING MATERIALS,TON,KENYA,23,0.11
PACKAGING MATERIALS,TON,KOREA DP RP,10,0.08
PACKAGING MATERIALS,TON,KOREA RP,1383,10.71
PACKAGING MATERIALS,TON,KUWAIT,0,0
PACKAGING MATERIALS,TON,LATVIA,1,0.03
PACKAGING MATERIALS,TON,LITHUANIA,0,0.01
PACKAGING MATERIALS,TON,LUXEMBOURG,9,0.09
PACKAGING MATERIALS,TON,MALAYSIA,3125,11.07
PACKAGING MATERIALS,TON,MAURITIUS,57,0.04
PACKAGING MATERIALS,TON,MEXICO,114,0.8
PACKAGING MATERIALS,TON,MOROCCO,0,0
PACKAGING MATERIALS,TON,MOZAMBIQUE,0,0
PACKAGING MATERIALS,TON,MYANMAR,0,0.01
PACKAGING MATERIALS,TON,NEPAL,4754,9.47
PACKAGING MATERIALS,TON,NETHERLAND,447,2.59
PACKAGING MATERIALS,TON,NETHERLANDANTIL,2,0.02
PACKAGING MATERIALS,TON,NEW ZEALAND,0,0
PACKAGING MATERIALS,TON,NIGERIA,1,0.01
PACKAGING MATERIALS,TON,NORWAY,1,0.01
PACKAGING MATERIALS,TON,OMAN,2,0.02
PACKAGING MATERIALS,TON,PAKISTAN IR,50,0.12
PACKAGING MATERIALS,TON,PERU,5,0.02
PACKAGING MATERIALS,TON,PHILIPPINES,74,0.41
PACKAGING MATERIALS,TON,POLAND,245,1.43
PACKAGING MATERIALS,TON,PORTUGAL,113,1.17
PACKAGING MATERIALS,TON,PUERTO RICO,0,0.01
PACKAGING MATERIALS,TON,QATAR,26,0.05
PACKAGING MATERIALS,TON,ROMANIA,9,0.07
PACKAGING MATERIALS,TON,RUSSIA,21,0.2
PACKAGING MATERIALS,TON,SAUDI ARAB,410,1
PACKAGING MATERIALS,TON,SERBIA,13,0.07
PACKAGING MATERIALS,TON,SINGAPORE,203,2.01
PACKAGING MATERIALS,TON,SLOVAK REP,18,0.09
PACKAGING MATERIALS,TON,SLOVENIA,169,0.2
PACKAGING MATERIALS,TON,SOUTH AFRICA,74,0.39
PACKAGING MATERIALS,TON,SPAIN,868,3.71
PACKAGING MATERIALS,TON,SRI LANKA DSR,371,6.28
PACKAGING MATERIALS,TON,SWAZILAND,3,0.04
PACKAGING MATERIALS,TON,SWEDEN,198,1.44
PACKAGING MATERIALS,TON,SWITZERLAND,443,5.59
PACKAGING MATERIALS,TON,TAIWAN,792,8.15
PACKAGING MATERIALS,TON,TANZANIA REP,0,0
PACKAGING MATERIALS,TON,THAILAND,1623,7.39
PACKAGING MATERIALS,TON,TRINIDAD,17,0.01
PACKAGING MATERIALS,TON,TURKEY,510,2.54
PACKAGING MATERIALS,TON,U ARAB EMTS,489,2.02
PACKAGING MATERIALS,TON,U K,831,5.13
PACKAGING MATERIALS,TON,U S A,9895,45.76
PACKAGING MATERIALS,TON,UGANDA,0,0
PACKAGING MATERIALS,TON,UKRAINE,5,0.04
PACKAGING MATERIALS,TON,UNSPECIFIED,228,0.71
PACKAGING MATERIALS,TON,VENEZUELA,0,0
PACKAGING MATERIALS,TON,VIETNAM SOC REP,210,1.2
PACKAGING MATERIALS,TON,YEMEN REPUBLC,74,0.16
PLASTIC RAW MATERIALS,TON,ALGERIA,122,0.08
PLASTIC RAW MATERIALS,TON,ANGOLA,250,0.23
PLASTIC RAW MATERIALS,TON,ARGENTINA,166,0.53
PLASTIC RAW MATERIALS,TON,AUSTRALIA,3072,5.75
PLASTIC RAW MATERIALS,TON,AUSTRIA,4127,11
PLASTIC RAW MATERIALS,TON,BAHAMAS,377,0.33
PLASTIC RAW MATERIALS,TON,BAHARAIN IS,1782,1.43
PLASTIC RAW MATERIALS,TON,BANGLADESH PR,16672,9.14
PLASTIC RAW MATERIALS,TON,BARBADOS,18,0.05
PLASTIC RAW MATERIALS,TON,BELARUS,1163,2.43
PLASTIC RAW MATERIALS,TON,BELGIUM,101759,184.6
PLASTIC RAW MATERIALS,TON,BHUTAN,217,0.5
PLASTIC RAW MATERIALS,TON,BRAZIL,75147,75.31
PLASTIC RAW MATERIALS,TON,BULGARIA,225,0.12
PLASTIC RAW MATERIALS,TON,CAMBODIA,0,0
PLASTIC RAW MATERIALS,TON,CAMEROON,19,0.06
PLASTIC RAW MATERIALS,TON,CANADA,22310,29.85
PLASTIC RAW MATERIALS,TON,CHILE,505,0.9
PLASTIC RAW MATERIALS,TON,CHINA P RP,732093,1178.04
PLASTIC RAW MATERIALS,TON,COLOMBIA,71752,65.94
PLASTIC RAW MATERIALS,TON,CONGO D. REP.,27,0.01
PLASTIC RAW MATERIALS,TON,CONGO P REP,16,0.01
PLASTIC RAW MATERIALS,TON,CROATIA,0,0
PLASTIC RAW MATERIALS,TON,CYPRUS,24,0.01
PLASTIC RAW MATERIALS,TON,CZECH REPUBLIC,476,1.35
PLASTIC RAW MATERIALS,TON,DENMARK,319,1.14
PLASTIC RAW MATERIALS,TON,ECUADOR,332,0.18
PLASTIC RAW MATERIALS,TON,EGYPT A RP,7363,6.78
PLASTIC RAW MATERIALS,TON,ESTONIA,83,0.11
PLASTIC RAW MATERIALS,TON,FIJI IS,12,0.01
PLASTIC RAW MATERIALS,TON,FINLAND,6311,16.31
PLASTIC RAW MATERIALS,TON,FRANCE,47243,113.73
PLASTIC RAW MATERIALS,TON,GABON,24,0.02
PLASTIC RAW MATERIALS,TON,GEORGIA,0,0
PLASTIC RAW MATERIALS,TON,GERMANY,229091,511.35
PLASTIC RAW MATERIALS,TON,GHANA,20,0.02
PLASTIC RAW MATERIALS,TON,GREECE,86,0.32
PLASTIC RAW MATERIALS,TON,HAITI,58,0.04
PLASTIC RAW MATERIALS,TON,HONDURAS,176,0.12
PLASTIC RAW MATERIALS,TON,HONG KONG,1512,3.44
PLASTIC RAW MATERIALS,TON,HUNGARY,118,0.71
PLASTIC RAW MATERIALS,TON,INDONESIA,14807,21.93
PLASTIC RAW MATERIALS,TON,IRAN,247225,255.1
PLASTIC RAW MATERIALS,TON,IRELAND,1344,7.85
PLASTIC RAW MATERIALS,TON,ISRAEL,3113,5.62
PLASTIC RAW MATERIALS,TON,ITALY,39898,91.94
PLASTIC RAW MATERIALS,TON,JAMAICA,15,0.01
PLASTIC RAW MATERIALS,TON,JAPAN,455359,679.76
PLASTIC RAW MATERIALS,TON,JORDAN,258,0.15
PLASTIC RAW MATERIALS,TON,KENYA,294,0.18
PLASTIC RAW MATERIALS,TON,KOREA DP RP,716,1.07
PLASTIC RAW MATERIALS,TON,KOREA RP,814921,1292.79
PLASTIC RAW MATERIALS,TON,KUWAIT,103218,116.14
PLASTIC RAW MATERIALS,TON,LATVIA,206,0.1
PLASTIC RAW MATERIALS,TON,LEBANON,669,0.42
PLASTIC RAW MATERIALS,TON,LIBYA,21,0.01
PLASTIC RAW MATERIALS,TON,LITHUANIA,234,0.32
PLASTIC RAW MATERIALS,TON,LUXEMBOURG,741,3.98
PLASTIC RAW MATERIALS,TON,MADAGASCAR,75,0.05
PLASTIC RAW MATERIALS,TON,MALAYSIA,113307,166.58
PLASTIC RAW MATERIALS,TON,MALDIVES,24,0.01
PLASTIC RAW MATERIALS,TON,MAURITANIA,15,0.01
PLASTIC RAW MATERIALS,TON,MAURITIUS,418,0.2
PLASTIC RAW MATERIALS,TON,MAYOTTE,11,0
PLASTIC RAW MATERIALS,TON,MEXICO,5006,7.62
PLASTIC RAW MATERIALS,TON,MONACO,1,0.01
PLASTIC RAW MATERIALS,TON,MOROCCO,453,0.33
PLASTIC RAW MATERIALS,TON,NEPAL,137,0.11
PLASTIC RAW MATERIALS,TON,NETHERLAND,112088,256.24
PLASTIC RAW MATERIALS,TON,NETHERLANDANTIL,315,0.77
PLASTIC RAW MATERIALS,TON,NEW ZEALAND,942,0.72
PLASTIC RAW MATERIALS,TON,NIGERIA,2965,2.96
PLASTIC RAW MATERIALS,TON,NORWAY,46328,49.51
PLASTIC RAW MATERIALS,TON,OMAN,48277,52.29
PLASTIC RAW MATERIALS,TON,PAKISTAN IR,8214,4.73
PLASTIC RAW MATERIALS,TON,PERU,22,0.03
PLASTIC RAW MATERIALS,TON,PHILIPPINES,185,0.28
PLASTIC RAW MATERIALS,TON,POLAND,8857,7.87
PLASTIC RAW MATERIALS,TON,PORTUGAL,7713,12.72
PLASTIC RAW MATERIALS,TON,QATAR,260495,323.39
PLASTIC RAW MATERIALS,TON,REUNION,509,0.18
PLASTIC RAW MATERIALS,TON,ROMANIA,569,2.48
PLASTIC RAW MATERIALS,TON,RUSSIA,55812,89.41
PLASTIC RAW MATERIALS,TON,SAMOA,32,0.06
PLASTIC RAW MATERIALS,TON,SAN MARINO,12,0.02
PLASTIC RAW MATERIALS,TON,SAUDI ARAB,798903,993.82
